"DATE","GEOGRAPHY_CODE","VARIABLE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_CONF"
"2015-12","E08000021","% with RQF4+ - aged 16-64","Numerator",,"F","F"
"2015-12","E08000021","% with RQF4+ - aged 16-64","Denominator",,"F","F"
"2015-12","E08000021","% with RQF4+ - aged 16-64","Confidence",,"Q","F"
"2015-12","E08000021","% with RQF3+ - aged 16-64","Variable",,"F","F"
"2015-12","E08000021","% with RQF3+ - aged 16-64","Numerator",,"F","F"
"2015-12","E08000021","% with RQF3+ - aged 16-64","Denominator",,"F","F"
"2015-12","E08000021","% with RQF3+ - aged 16-64","Confidence",,"Q","F"
"2015-12","E08000021","% with RQF2+ - aged 16-64","Variable",,"F","F"
"2015-12","E08000021","% with RQF2+ - aged 16-64","Numerator",,"F","F"
"2015-12","E08000021","% with RQF2+ - aged 16-64","Denominator",,"F","F"
"2015-12","E08000021","% with RQF2+ - aged 16-64","Confidence",,"Q","F"
"2015-12","E08000021","% with RQF1+ - aged 16-64","Variable",,"F","F"
"2015-12","E08000021","% with RQF1+ - aged 16-64","Numerator",,"F","F"
"2015-12","E08000021","% with RQF1+ - aged 16-64","Denominator",,"F","F"
"2015-12","E08000021","% with RQF1+ - aged 16-64","Confidence",,"Q","F"
"2015-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2015-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2015-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2015-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2015-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2015-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2015-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2015-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2016-12","E08000021","Economic activity rate - aged 16-64","Variable",73.4,"A","F"
"2016-12","E08000021","Economic activity rate - aged 16-64","Numerator",145900,"A","F"
"2016-12","E08000021","Economic activity rate - aged 16-64","Denominator",198800,"A","F"
"2016-12","E08000021","Economic activity rate - aged 16-64","Confidence",3.1,"A","F"
"2016-12","E08000021","Employment rate - aged 16-64","Variable",67.8,"A","F"
"2016-12","E08000021","Employment rate - aged 16-64","Numerator",134700,"A","F"
"2016-12","E08000021","Employment rate - aged 16-64","Denominator",198800,"A","F"
"2016-12","E08000021","Employment rate - aged 16-64","Confidence",3.3,"A","F"
"2016-12","E08000021","% aged 16-64 who are employees","Variable",59.1,"A","F"
"2016-12","E08000021","% aged 16-64 who are employees","Numerator",117500,"A","F"
"2016-12","E08000021","% aged 16-64 who are employees","Denominator",198800,"A","F"
"2016-12","E08000021","% aged 16-64 who are employees","Confidence",3.4,"A","F"
"2016-12","E08000021","% aged 16-64 who are self employed","Variable",8.1,"A","F"
"2016-12","E08000021","% aged 16-64 who are self employed","Numerator",16200,"A","F"
"2016-12","E08000021","% aged 16-64 who are self employed","Denominator",198800,"A","F"
"2016-12","E08000021","% aged 16-64 who are self employed","Confidence",1.9,"A","F"
"2016-12","E08000021","Unemployment rate - aged 16-64 ","Variable",7.7,"A","F"
"2016-12","E08000021","Unemployment rate - aged 16-64 ","Numerator",11200,"A","F"
"2016-12","E08000021","Unemployment rate - aged 16-64 ","Denominator",145900,"A","F"
"2016-12","E08000021","Unemployment rate - aged 16-64 ","Confidence",2.2,"A","F"
"2016-12","E08000021","Unemployment rate - aged 16+","Variable",7.6,"A","F"
"2016-12","E08000021","Unemployment rate - aged 16+","Numerator",11200,"A","F"
"2016-12","E08000021","Unemployment rate - aged 16+","Denominator",147900,"A","F"
"2016-12","E08000021","Unemployment rate - aged 16+","Confidence",2.2,"A","F"
"2016-12","E08000021","% who are economically inactive - aged 16-64","Variable",26.6,"A","F"
"2016-12","E08000021","% who are economically inactive - aged 16-64","Numerator",52900,"A","F"
"2016-12","E08000021","% who are economically inactive - aged 16-64","Denominator",198800,"A","F"
"2016-12","E08000021","% who are economically inactive - aged 16-64","Confidence",3.1,"A","F"
"2016-12","E08000021","% of economically inactive who want a job","Variable",21.0,"A","F"
"2016-12","E08000021","% of economically inactive who want a job","Numerator",11100,"A","F"
"2016-12","E08000021","% of economically inactive who want a job","Denominator",52900,"A","F"
"2016-12","E08000021","% of economically inactive who want a job","Confidence",5.5,"A","F"
"2016-12","E08000021","% of economically inactive who do not want a job","Variable",79.0,"A","F"
"2016-12","E08000021","% of economically inactive who do not want a job","Numerator",41700,"A","F"
"2016-12","E08000021","% of economically inactive who do not want a job","Denominator",52900,"A","F"
"2016-12","E08000021","% of economically inactive who do not want a job","Confidence",5.5,"A","F"
"2016-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Variable",,"Q","F"
"2016-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Numerator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Denominator",,"Q","F"
"2016-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Confidence",,"Q","F"
"2016-12","E08000021","aged 16-64 employment rate - ethnic minority","Variable",55.2,"A","F"
"2016-12","E08000021","aged 16-64 employment rate - ethnic minority","Numerator",18400,"A","F"
"2016-12","E08000021","aged 16-64 employment rate - ethnic minority","Denominator",33400,"A","F"
"2016-12","E08000021","aged 16-64 employment rate - ethnic minority","Confidence",13.7,"A","F"
"2016-12","E08000021","16+ unemployment rate - ethnic minority","Variable",12.0,"A","F"
"2016-12","E08000021","16+ unemployment rate - ethnic minority","Numerator",2500,"A","F"
"2016-12","E08000021","16+ unemployment rate - ethnic minority","Denominator",20900,"A","F"
"2016-12","E08000021","16+ unemployment rate - ethnic minority","Confidence",11.3,"A","F"
"2016-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Variable",37.3,"A","F"
"2016-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Numerator",12500,"A","F"
"2016-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Denominator",33400,"A","F"
"2016-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Confidence",13.3,"A","F"
"2016-12","E08000021","% with RQF4+ - aged 16-64","Variable",,"F","F"
"2016-12","E08000021","% with RQF4+ - aged 16-64","Numerator",,"F","F"
"2016-12","E08000021","% with RQF4+ - aged 16-64","Denominator",,"F","F"
"2016-12","E08000021","% with RQF4+ - aged 16-64","Confidence",,"Q","F"
"2016-12","E08000021","% with RQF3+ - aged 16-64","Variable",,"F","F"
"2016-12","E08000021","% with RQF3+ - aged 16-64","Numerator",,"F","F"
"2016-12","E08000021","% with RQF3+ - aged 16-64","Denominator",,"F","F"
"2016-12","E08000021","% with RQF3+ - aged 16-64","Confidence",,"Q","F"
"2016-12","E08000021","% with RQF2+ - aged 16-64","Variable",,"F","F"
"2016-12","E08000021","% with RQF2+ - aged 16-64","Numerator",,"F","F"
"2016-12","E08000021","% with RQF2+ - aged 16-64","Denominator",,"F","F"
"2016-12","E08000021","% with RQF2+ - aged 16-64","Confidence",,"Q","F"
"2016-12","E08000021","% with RQF1+ - aged 16-64","Variable",,"F","F"
"2016-12","E08000021","% with RQF1+ - aged 16-64","Numerator",,"F","F"
"2016-12","E08000021","% with RQF1+ - aged 16-64","Denominator",,"F","F"
"2016-12","E08000021","% with RQF1+ - aged 16-64","Confidence",,"Q","F"
"2016-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2016-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2016-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2016-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2016-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2016-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2016-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2016-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2017-12","E08000021","Economic activity rate - aged 16-64","Variable",71.2,"A","F"
"2017-12","E08000021","Economic activity rate - aged 16-64","Numerator",143000,"A","F"
"2017-12","E08000021","Economic activity rate - aged 16-64","Denominator",201000,"A","F"
"2017-12","E08000021","Economic activity rate - aged 16-64","Confidence",3.0,"A","F"
"2017-12","E08000021","Employment rate - aged 16-64","Variable",66.7,"A","F"
"2017-12","E08000021","Employment rate - aged 16-64","Numerator",134000,"A","F"
"2017-12","E08000021","Employment rate - aged 16-64","Denominator",201000,"A","F"
"2017-12","E08000021","Employment rate - aged 16-64","Confidence",3.1,"A","F"
"2017-12","E08000021","% aged 16-64 who are employees","Variable",59.3,"A","F"
"2017-12","E08000021","% aged 16-64 who are employees","Numerator",119100,"A","F"
"2017-12","E08000021","% aged 16-64 who are employees","Denominator",201000,"A","F"
"2017-12","E08000021","% aged 16-64 who are employees","Confidence",3.3,"A","F"
"2017-12","E08000021","% aged 16-64 who are self employed","Variable",7.3,"A","F"
"2017-12","E08000021","% aged 16-64 who are self employed","Numerator",14700,"A","F"
"2017-12","E08000021","% aged 16-64 who are self employed","Denominator",201000,"A","F"
"2017-12","E08000021","% aged 16-64 who are self employed","Confidence",1.7,"A","F"
"2017-12","E08000021","Unemployment rate - aged 16-64 ","Variable",6.3,"A","F"
"2017-12","E08000021","Unemployment rate - aged 16-64 ","Numerator",9000,"A","F"
"2017-12","E08000021","Unemployment rate - aged 16-64 ","Denominator",143000,"A","F"
"2017-12","E08000021","Unemployment rate - aged 16-64 ","Confidence",1.9,"A","F"
"2017-12","E08000021","Unemployment rate - aged 16+","Variable",6.2,"A","F"
"2017-12","E08000021","Unemployment rate - aged 16+","Numerator",9000,"A","F"
"2017-12","E08000021","Unemployment rate - aged 16+","Denominator",145800,"A","F"
"2017-12","E08000021","Unemployment rate - aged 16+","Confidence",1.9,"A","F"
"2017-12","E08000021","% who are economically inactive - aged 16-64","Variable",28.8,"A","F"
"2017-12","E08000021","% who are economically inactive - aged 16-64","Numerator",57900,"A","F"
"2017-12","E08000021","% who are economically inactive - aged 16-64","Denominator",201000,"A","F"
"2017-12","E08000021","% who are economically inactive - aged 16-64","Confidence",3.0,"A","F"
"2017-12","E08000021","% of economically inactive who want a job","Variable",20.8,"A","F"
"2017-12","E08000021","% of economically inactive who want a job","Numerator",12000,"A","F"
"2017-12","E08000021","% of economically inactive who want a job","Denominator",57900,"A","F"
"2017-12","E08000021","% of economically inactive who want a job","Confidence",5.0,"A","F"
"2017-12","E08000021","% of economically inactive who do not want a job","Variable",79.2,"A","F"
"2017-12","E08000021","% of economically inactive who do not want a job","Numerator",45900,"A","F"
"2017-12","E08000021","% of economically inactive who do not want a job","Denominator",57900,"A","F"
"2017-12","E08000021","% of economically inactive who do not want a job","Confidence",5.0,"A","F"
"2017-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Variable",,"Q","F"
"2017-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Numerator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Denominator",,"Q","F"
"2017-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Confidence",,"Q","F"
"2017-12","E08000021","aged 16-64 employment rate - ethnic minority","Variable",52.5,"A","F"
"2017-12","E08000021","aged 16-64 employment rate - ethnic minority","Numerator",15800,"A","F"
"2017-12","E08000021","aged 16-64 employment rate - ethnic minority","Denominator",30000,"A","F"
"2017-12","E08000021","aged 16-64 employment rate - ethnic minority","Confidence",13.9,"A","F"
"2017-12","E08000021","16+ unemployment rate - ethnic minority","Variable",6.9,"A","F"
"2017-12","E08000021","16+ unemployment rate - ethnic minority","Numerator",1200,"A","F"
"2017-12","E08000021","16+ unemployment rate - ethnic minority","Denominator",16900,"A","F"
"2017-12","E08000021","16+ unemployment rate - ethnic minority","Confidence",,"G","F"
"2017-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Variable",43.6,"A","F"
"2017-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Numerator",13100,"A","F"
"2017-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Denominator",30000,"A","F"
"2017-12","E08000021","% of  ethnic minority aged 16-64 who are economically inactive","Confidence",13.8,"A","F"
"2017-12","E08000021","% with RQF4+ - aged 16-64","Variable",,"F","F"
"2017-12","E08000021","% with RQF4+ - aged 16-64","Numerator",,"F","F"
"2017-12","E08000021","% with RQF4+ - aged 16-64","Denominator",,"F","F"
"2017-12","E08000021","% with RQF4+ - aged 16-64","Confidence",,"Q","F"
"2017-12","E08000021","% with RQF3+ - aged 16-64","Variable",,"F","F"
"2017-12","E08000021","% with RQF3+ - aged 16-64","Numerator",,"F","F"
"2017-12","E08000021","% with RQF3+ - aged 16-64","Denominator",,"F","F"
"2017-12","E08000021","% with RQF3+ - aged 16-64","Confidence",,"Q","F"
"2017-12","E08000021","% with RQF2+ - aged 16-64","Variable",,"F","F"
"2017-12","E08000021","% with RQF2+ - aged 16-64","Numerator",,"F","F"
"2017-12","E08000021","% with RQF2+ - aged 16-64","Denominator",,"F","F"
"2017-12","E08000021","% with RQF2+ - aged 16-64","Confidence",,"Q","F"
"2017-12","E08000021","% with RQF1+ - aged 16-64","Variable",,"F","F"
"2017-12","E08000021","% with RQF1+ - aged 16-64","Numerator",,"F","F"
"2017-12","E08000021","% with RQF1+ - aged 16-64","Denominator",,"F","F"
"2017-12","E08000021","% with RQF1+ - aged 16-64","Confidence",,"Q","F"
"2017-12","E08000021","% with other qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2017-12","E08000021","% with other qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2017-12","E08000021","% with other qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2017-12","E08000021","% with other qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2017-12","E08000021","% with no qualifications (RQF) - aged 16-64","Variable",,"F","F"
"2017-12","E08000021","% with no qualifications (RQF) - aged 16-64","Numerator",,"F","F"
"2017-12","E08000021","% with no qualifications (RQF) - aged 16-64","Denominator",,"F","F"
"2017-12","E08000021","% with no qualifications (RQF) - aged 16-64","Confidence",,"Q","F"
"2018-12","E08000021","Economic activity rate - aged 16-64","Variable",71.8,"A","F"
"2018-12","E08000021","Economic activity rate - aged 16-64","Numerator",143800,"A","F"
"2018-12","E08000021","Economic activity rate - aged 16-64","Denominator",200300,"A","F"
"2018-12","E08000021","Economic activity rate - aged 16-64","Confidence",3.2,"A","F"
"2018-12","E08000021","Employment rate - aged 16-64","Variable",68.4,"A","F"
"2018-12","E08000021","Employment rate - aged 16-64","Numerator",137000,"A","F"
"2018-12","E08000021","Employment rate - aged 16-64","Denominator",200300,"A","F"
"2018-12","E08000021","Employment rate - aged 16-64","Confidence",3.3,"A","F"
"2018-12","E08000021","% aged 16-64 who are employees","Variable",58.4,"A","F"
"2018-12","E08000021","% aged 16-64 who are employees","Numerator",116900,"A","F"
"2018-12","E08000021","% aged 16-64 who are employees","Denominator",200300,"A","F"
"2018-12","E08000021","% aged 16-64 who are employees","Confidence",3.5,"A","F"
"2018-12","E08000021","% aged 16-64 who are self employed","Variable",9.7,"A","F"
"2018-12","E08000021","% aged 16-64 who are self employed","Numerator",19400,"A","F"
"2018-12","E08000021","% aged 16-64 who are self employed","Denominator",200300,"A","F"
"2018-12","E08000021","% aged 16-64 who are self employed","Confidence",2.1,"A","F"
"2018-12","E08000021","Unemployment rate - aged 16-64 ","Variable",4.7,"A","F"
"2018-12","E08000021","Unemployment rate - aged 16-64 ","Numerator",6800,"A","F"
"2018-12","E08000021","Unemployment rate - aged 16-64 ","Denominator",143800,"A","F"
"2018-12","E08000021","Unemployment rate - aged 16-64 ","Confidence",1.8,"A","F"
"2018-12","E08000021","Unemployment rate - aged 16+","Variable",4.6,"A","F"
"2018-12","E08000021","Unemployment rate - aged 16+","Numerator",6800,"A","F"
"2018-12","E08000021","Unemployment rate - aged 16+","Denominator",147300,"A","F"
"2018-12","E08000021","Unemployment rate - aged 16+","Confidence",1.7,"A","F"
"2018-12","E08000021","% who are economically inactive - aged 16-64","Variable",28.2,"A","F"
"2018-12","E08000021","% who are economically inactive - aged 16-64","Numerator",56500,"A","F"
"2018-12","E08000021","% who are economically inactive - aged 16-64","Denominator",200300,"A","F"
"2018-12","E08000021","% who are economically inactive - aged 16-64","Confidence",3.2,"A","F"
"2018-12","E08000021","% of economically inactive who want a job","Variable",19.0,"A","F"
"2018-12","E08000021","% of economically inactive who want a job","Numerator",10700,"A","F"
"2018-12","E08000021","% of economically inactive who want a job","Denominator",56500,"A","F"
"2018-12","E08000021","% of economically inactive who want a job","Confidence",5.2,"A","F"
"2018-12","E08000021","% of economically inactive who do not want a job","Variable",81.0,"A","F"
"2018-12","E08000021","% of economically inactive who do not want a job","Numerator",45800,"A","F"
"2018-12","E08000021","% of economically inactive who do not want a job","Denominator",56500,"A","F"
"2018-12","E08000021","% of economically inactive who do not want a job","Confidence",5.2,"A","F"
"2018-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 1: managers, directors and senior officials (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 2: professional occupations (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 3: associate professional occupations (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 4: administrative and secretarial occupations (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 5: skilled trades occupations (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 6: caring, leisure and other service occupations (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 7: sales and customer service occupations (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 8: process, plant and machine operatives (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Variable",,"Q","F"
"2018-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Numerator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Denominator",,"Q","F"
"2018-12","E08000021","% all in employment who are - 9: elementary occupations (SOC2020)","Confidence",,"Q","F"
"2018-12","E08000021","aged 16-64 employment rate - ethnic minority","Variable",52.6,"A","F"
"2018-12","E08000021","aged 16-64 employment rate - ethnic minority","Numerator",13700,"A","F"
"2018-12","E08000021","aged 16-64 employment rate - ethnic minority","Denominator",25900,"A","F"
