"DATE","GEOGRAPHY_CODE","SEX_NAME","PAY_NAME","ITEM_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_CONF"
"2015","E08000021","Total","Hours worked - total","Median","Value",37.0,"A","F"
"2015","E08000021","Total","Hours worked - total","Median","Confidence",0.7,"A","F"
"2015","E08000021","Total","Hours worked - total","Annual percentage change - median","Value",0.3,"A","F"
"2015","E08000021","Total","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Value",59000,"A","F"
"2015","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Confidence",9.4,"A","F"
"2015","E08000021","Full Time Workers","Annual pay - gross","Median","Value",26425,"A","F"
"2015","E08000021","Full Time Workers","Annual pay - gross","Median","Confidence",10.0,"A","F"
"2015","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",4.3,"A","F"
"2015","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Value",68000,"A","F"
"2015","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Confidence",5.2,"A","F"
"2015","E08000021","Full Time Workers","Hours worked - total","Median","Value",37.5,"A","F"
"2015","E08000021","Full Time Workers","Hours worked - total","Median","Confidence",0.1,"A","F"
"2015","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2015","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Value",23000,"A","F"
"2015","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Confidence",9.0,"A","F"
"2015","E08000021","Part Time Workers","Annual pay - gross","Median","Value",8075,"A","F"
"2015","E08000021","Part Time Workers","Annual pay - gross","Median","Confidence",9.1,"A","F"
"2015","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",-3.3,"A","F"
"2015","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2015","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Value",31000,"A","F"
"2015","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Confidence",7.0,"A","F"
"2015","E08000021","Part Time Workers","Hours worked - total","Median","Value",19.0,"A","F"
"2015","E08000021","Part Time Workers","Hours worked - total","Median","Confidence",5.3,"A","F"
"2015","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Value",4.8,"A","F"
"2015","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Value",34000,"A","F"
"2016","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Confidence",10.8,"A","F"
"2016","E08000021","Male Full Time Workers","Annual pay - gross","Median","Value",28571,"A","F"
"2016","E08000021","Male Full Time Workers","Annual pay - gross","Median","Confidence",11.0,"A","F"
"2016","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",3.5,"A","F"
"2016","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Value",40000,"A","F"
"2016","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Confidence",6.9,"A","F"
"2016","E08000021","Male Full Time Workers","Hours worked - total","Median","Value",37.5,"A","F"
"2016","E08000021","Male Full Time Workers","Hours worked - total","Median","Confidence",1.0,"A","F"
"2016","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Value",-1.4,"A","F"
"2016","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Value",7000,"A","F"
"2016","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Confidence",17.5,"A","F"
"2016","E08000021","Male Part Time Workers","Annual pay - gross","Median","Value",9715,"A","F"
"2016","E08000021","Male Part Time Workers","Annual pay - gross","Median","Confidence",14.0,"A","F"
"2016","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",20.1,"A","F"
"2016","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Value",10000,"A","F"
"2016","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Confidence",12.9,"A","F"
"2016","E08000021","Male Part Time Workers","Hours worked - total","Median","Value",20.4,"A","F"
"2016","E08000021","Male Part Time Workers","Hours worked - total","Median","Confidence",15.0,"A","F"
"2016","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Value",-4.9,"A","F"
"2016","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Value",21000,"A","F"
"2016","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Confidence",10.3,"A","F"
"2016","E08000021","Female Full Time Workers","Annual pay - gross","Median","Value",24458,"A","F"
"2016","E08000021","Female Full Time Workers","Annual pay - gross","Median","Confidence",7.9,"A","F"
"2016","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",6.9,"A","F"
"2016","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Value",26000,"A","F"
"2016","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Confidence",8.1,"A","F"
"2016","E08000021","Female Full Time Workers","Hours worked - total","Median","Value",37.3,"A","F"
"2016","E08000021","Female Full Time Workers","Hours worked - total","Median","Confidence",0.3,"A","F"
"2016","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.9,"A","F"
"2016","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Value",15000,"A","F"
"2016","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Confidence",16.9,"A","F"
"2016","E08000021","Female Part Time Workers","Annual pay - gross","Median","Value",,"B","F"
"2016","E08000021","Female Part Time Workers","Annual pay - gross","Median","Confidence",,"B","F"
"2016","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2016","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Value",21000,"A","F"
"2016","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Confidence",8.4,"A","F"
"2016","E08000021","Female Part Time Workers","Hours worked - total","Median","Value",18.5,"A","F"
"2016","E08000021","Female Part Time Workers","Hours worked - total","Median","Confidence",6.6,"A","F"
"2016","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Value",0.3,"A","F"
"2016","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Male","Annual pay - gross","Number of jobs","Value",41000,"A","F"
"2016","E08000021","Male","Annual pay - gross","Number of jobs","Confidence",9.5,"A","F"
"2016","E08000021","Male","Annual pay - gross","Median","Value",26339,"A","F"
"2016","E08000021","Male","Annual pay - gross","Median","Confidence",9.2,"A","F"
"2016","E08000021","Male","Annual pay - gross","Annual percentage change - median","Value",2.4,"A","F"
"2016","E08000021","Male","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Male","Hours worked - total","Number of jobs","Value",50000,"A","F"
"2016","E08000021","Male","Hours worked - total","Number of jobs","Confidence",6.1,"A","F"
"2016","E08000021","Male","Hours worked - total","Median","Value",37.5,"A","F"
"2016","E08000021","Male","Hours worked - total","Median","Confidence",0.3,"A","F"
"2016","E08000021","Male","Hours worked - total","Annual percentage change - median","Value",-0.1,"A","F"
"2016","E08000021","Male","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Female","Annual pay - gross","Number of jobs","Value",36000,"A","F"
"2016","E08000021","Female","Annual pay - gross","Number of jobs","Confidence",9.3,"A","F"
"2016","E08000021","Female","Annual pay - gross","Median","Value",17109,"A","F"
"2016","E08000021","Female","Annual pay - gross","Median","Confidence",14.0,"A","F"
"2016","E08000021","Female","Annual pay - gross","Annual percentage change - median","Value",5.9,"A","F"
"2016","E08000021","Female","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Female","Hours worked - total","Number of jobs","Value",47000,"A","F"
"2016","E08000021","Female","Hours worked - total","Number of jobs","Confidence",5.8,"A","F"
"2016","E08000021","Female","Hours worked - total","Median","Value",32.5,"A","F"
"2016","E08000021","Female","Hours worked - total","Median","Confidence",5.2,"A","F"
"2016","E08000021","Female","Hours worked - total","Annual percentage change - median","Value",0.1,"A","F"
"2016","E08000021","Female","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Total","Annual pay - gross","Number of jobs","Value",77000,"A","F"
"2016","E08000021","Total","Annual pay - gross","Number of jobs","Confidence",6.7,"A","F"
"2016","E08000021","Total","Annual pay - gross","Median","Value",22501,"A","F"
"2016","E08000021","Total","Annual pay - gross","Median","Confidence",8.2,"A","F"
"2016","E08000021","Total","Annual pay - gross","Annual percentage change - median","Value",6.3,"A","F"
"2016","E08000021","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Total","Hours worked - total","Number of jobs","Value",97000,"A","F"
"2016","E08000021","Total","Hours worked - total","Number of jobs","Confidence",4.2,"A","F"
"2016","E08000021","Total","Hours worked - total","Median","Value",37.0,"A","F"
"2016","E08000021","Total","Hours worked - total","Median","Confidence",0.7,"A","F"
"2016","E08000021","Total","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2016","E08000021","Total","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Value",55000,"A","F"
"2016","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Confidence",7.8,"A","F"
"2016","E08000021","Full Time Workers","Annual pay - gross","Median","Value",26577,"A","F"
"2016","E08000021","Full Time Workers","Annual pay - gross","Median","Confidence",6.9,"A","F"
"2016","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",0.6,"A","F"
"2016","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Value",66000,"A","F"
"2016","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Confidence",5.2,"A","F"
"2016","E08000021","Full Time Workers","Hours worked - total","Median","Value",37.5,"A","F"
"2016","E08000021","Full Time Workers","Hours worked - total","Median","Confidence",0.0,"A","F"
"2016","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2016","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Value",22000,"A","F"
"2016","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Confidence",12.9,"A","F"
"2016","E08000021","Part Time Workers","Annual pay - gross","Median","Value",9706,"A","F"
"2016","E08000021","Part Time Workers","Annual pay - gross","Median","Confidence",14.0,"A","F"
"2016","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",20.2,"A","F"
"2016","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2016","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Value",31000,"A","F"
"2016","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Confidence",7.1,"A","F"
"2016","E08000021","Part Time Workers","Hours worked - total","Median","Value",19.2,"A","F"
"2016","E08000021","Part Time Workers","Hours worked - total","Median","Confidence",5.1,"A","F"
"2016","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Value",1.2,"A","F"
"2016","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Value",35000,"A","F"
"2017","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Confidence",13.7,"A","F"
"2017","E08000021","Male Full Time Workers","Annual pay - gross","Median","Value",28046,"A","F"
"2017","E08000021","Male Full Time Workers","Annual pay - gross","Median","Confidence",17.0,"A","F"
"2017","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",-1.8,"A","F"
"2017","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Value",42000,"A","F"
"2017","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Confidence",6.8,"A","F"
"2017","E08000021","Male Full Time Workers","Hours worked - total","Median","Value",38.9,"A","F"
"2017","E08000021","Male Full Time Workers","Hours worked - total","Median","Confidence",1.5,"A","F"
"2017","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Value",3.6,"A","F"
"2017","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Value",8000,"A","F"
"2017","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Confidence",16.8,"A","F"
"2017","E08000021","Male Part Time Workers","Annual pay - gross","Median","Value",8986,"A","F"
"2017","E08000021","Male Part Time Workers","Annual pay - gross","Median","Confidence",19.0,"A","F"
"2017","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",-7.5,"A","F"
"2017","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Value",11000,"A","F"
"2017","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Confidence",12.0,"A","F"
"2017","E08000021","Male Part Time Workers","Hours worked - total","Median","Value",19.2,"A","F"
"2017","E08000021","Male Part Time Workers","Hours worked - total","Median","Confidence",11.0,"A","F"
"2017","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Value",-6.0,"A","F"
"2017","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Value",21000,"A","F"
"2017","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Confidence",12.7,"A","F"
"2017","E08000021","Female Full Time Workers","Annual pay - gross","Median","Value",24018,"A","F"
"2017","E08000021","Female Full Time Workers","Annual pay - gross","Median","Confidence",14.0,"A","F"
"2017","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",-1.8,"A","F"
"2017","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Value",25000,"A","F"
"2017","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Confidence",8.2,"A","F"
"2017","E08000021","Female Full Time Workers","Hours worked - total","Median","Value",37.0,"A","F"
"2017","E08000021","Female Full Time Workers","Hours worked - total","Median","Confidence",0.4,"A","F"
"2017","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Value",-0.9,"A","F"
"2017","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Value",19000,"A","F"
"2017","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Confidence",16.1,"A","F"
"2017","E08000021","Female Part Time Workers","Annual pay - gross","Median","Value",,"B","F"
"2017","E08000021","Female Part Time Workers","Annual pay - gross","Median","Confidence",,"B","F"
"2017","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2017","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Value",23000,"A","F"
"2017","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Confidence",8.1,"A","F"
"2017","E08000021","Female Part Time Workers","Hours worked - total","Median","Value",18.5,"A","F"
"2017","E08000021","Female Part Time Workers","Hours worked - total","Median","Confidence",7.2,"A","F"
"2017","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Value",-0.2,"A","F"
"2017","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Male","Annual pay - gross","Number of jobs","Value",43000,"A","F"
"2017","E08000021","Male","Annual pay - gross","Number of jobs","Confidence",11.7,"A","F"
"2017","E08000021","Male","Annual pay - gross","Median","Value",25453,"A","F"
"2017","E08000021","Male","Annual pay - gross","Median","Confidence",13.0,"A","F"
"2017","E08000021","Male","Annual pay - gross","Annual percentage change - median","Value",-3.4,"A","F"
"2017","E08000021","Male","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Male","Hours worked - total","Number of jobs","Value",53000,"A","F"
"2017","E08000021","Male","Hours worked - total","Number of jobs","Confidence",5.9,"A","F"
"2017","E08000021","Male","Hours worked - total","Median","Value",37.5,"A","F"
"2017","E08000021","Male","Hours worked - total","Median","Confidence",0.9,"A","F"
"2017","E08000021","Male","Hours worked - total","Annual percentage change - median","Value",0.1,"A","F"
"2017","E08000021","Male","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Female","Annual pay - gross","Number of jobs","Value",40000,"A","F"
"2017","E08000021","Female","Annual pay - gross","Number of jobs","Confidence",10.1,"A","F"
"2017","E08000021","Female","Annual pay - gross","Median","Value",15689,"A","F"
"2017","E08000021","Female","Annual pay - gross","Median","Confidence",17.0,"A","F"
"2017","E08000021","Female","Annual pay - gross","Annual percentage change - median","Value",-8.3,"A","F"
"2017","E08000021","Female","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Female","Hours worked - total","Number of jobs","Value",48000,"A","F"
"2017","E08000021","Female","Hours worked - total","Number of jobs","Confidence",5.8,"A","F"
"2017","E08000021","Female","Hours worked - total","Median","Value",31.6,"A","F"
"2017","E08000021","Female","Hours worked - total","Median","Confidence",6.9,"A","F"
"2017","E08000021","Female","Hours worked - total","Annual percentage change - median","Value",-2.9,"A","F"
"2017","E08000021","Female","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Total","Annual pay - gross","Number of jobs","Value",83000,"A","F"
"2017","E08000021","Total","Annual pay - gross","Number of jobs","Confidence",7.8,"A","F"
"2017","E08000021","Total","Annual pay - gross","Median","Value",21253,"A","F"
"2017","E08000021","Total","Annual pay - gross","Median","Confidence",9.0,"A","F"
"2017","E08000021","Total","Annual pay - gross","Annual percentage change - median","Value",-5.5,"A","F"
"2017","E08000021","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Total","Hours worked - total","Number of jobs","Value",100000,"A","F"
"2017","E08000021","Total","Hours worked - total","Number of jobs","Confidence",4.1,"A","F"
"2017","E08000021","Total","Hours worked - total","Median","Value",36.9,"A","F"
"2017","E08000021","Total","Hours worked - total","Median","Confidence",0.8,"A","F"
"2017","E08000021","Total","Hours worked - total","Annual percentage change - median","Value",-0.2,"A","F"
"2017","E08000021","Total","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Value",56000,"A","F"
"2017","E08000021","Full Time Workers","Annual pay - gross","Number of jobs","Confidence",9.8,"A","F"
"2017","E08000021","Full Time Workers","Annual pay - gross","Median","Value",26691,"A","F"
"2017","E08000021","Full Time Workers","Annual pay - gross","Median","Confidence",12.0,"A","F"
"2017","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",0.4,"A","F"
"2017","E08000021","Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Value",66000,"A","F"
"2017","E08000021","Full Time Workers","Hours worked - total","Number of jobs","Confidence",5.2,"A","F"
"2017","E08000021","Full Time Workers","Hours worked - total","Median","Value",37.5,"A","F"
"2017","E08000021","Full Time Workers","Hours worked - total","Median","Confidence",1.0,"A","F"
"2017","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Value",0.0,"A","F"
"2017","E08000021","Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Value",27000,"A","F"
"2017","E08000021","Part Time Workers","Annual pay - gross","Number of jobs","Confidence",12.5,"A","F"
"2017","E08000021","Part Time Workers","Annual pay - gross","Median","Value",9018,"A","F"
"2017","E08000021","Part Time Workers","Annual pay - gross","Median","Confidence",18.0,"A","F"
"2017","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",-7.1,"A","F"
"2017","E08000021","Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2017","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Value",34000,"A","F"
"2017","E08000021","Part Time Workers","Hours worked - total","Number of jobs","Confidence",6.7,"A","F"
"2017","E08000021","Part Time Workers","Hours worked - total","Median","Value",18.5,"A","F"
"2017","E08000021","Part Time Workers","Hours worked - total","Median","Confidence",6.5,"A","F"
"2017","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Value",-3.7,"A","F"
"2017","E08000021","Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Value",34000,"A","F"
"2018","E08000021","Male Full Time Workers","Annual pay - gross","Number of jobs","Confidence",11.0,"A","F"
"2018","E08000021","Male Full Time Workers","Annual pay - gross","Median","Value",28279,"A","F"
"2018","E08000021","Male Full Time Workers","Annual pay - gross","Median","Confidence",6.0,"A","F"
"2018","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Male Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Value",41000,"A","F"
"2018","E08000021","Male Full Time Workers","Hours worked - total","Number of jobs","Confidence",6.8,"A","F"
"2018","E08000021","Male Full Time Workers","Hours worked - total","Median","Value",37.6,"A","F"
"2018","E08000021","Male Full Time Workers","Hours worked - total","Median","Confidence",1.1,"A","F"
"2018","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Male Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Value",,"B","F"
"2018","E08000021","Male Part Time Workers","Annual pay - gross","Number of jobs","Confidence",,"B","F"
"2018","E08000021","Male Part Time Workers","Annual pay - gross","Median","Value",,"B","F"
"2018","E08000021","Male Part Time Workers","Annual pay - gross","Median","Confidence",,"Q","F"
"2018","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Male Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Value",9000,"A","F"
"2018","E08000021","Male Part Time Workers","Hours worked - total","Number of jobs","Confidence",13.8,"A","F"
"2018","E08000021","Male Part Time Workers","Hours worked - total","Median","Value",16.3,"A","F"
"2018","E08000021","Male Part Time Workers","Hours worked - total","Median","Confidence",20.0,"A","F"
"2018","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Male Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Value",21000,"A","F"
"2018","E08000021","Female Full Time Workers","Annual pay - gross","Number of jobs","Confidence",10.4,"A","F"
"2018","E08000021","Female Full Time Workers","Annual pay - gross","Median","Value",24619,"A","F"
"2018","E08000021","Female Full Time Workers","Annual pay - gross","Median","Confidence",9.5,"A","F"
"2018","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Female Full Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Value",26000,"A","F"
"2018","E08000021","Female Full Time Workers","Hours worked - total","Number of jobs","Confidence",8.3,"A","F"
"2018","E08000021","Female Full Time Workers","Hours worked - total","Median","Value",37.0,"A","F"
"2018","E08000021","Female Full Time Workers","Hours worked - total","Median","Confidence",0.4,"A","F"
"2018","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Female Full Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Value",18000,"A","F"
"2018","E08000021","Female Part Time Workers","Annual pay - gross","Number of jobs","Confidence",10.6,"A","F"
"2018","E08000021","Female Part Time Workers","Annual pay - gross","Median","Value",9130,"A","F"
"2018","E08000021","Female Part Time Workers","Annual pay - gross","Median","Confidence",8.6,"A","F"
"2018","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Female Part Time Workers","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Value",20000,"A","F"
"2018","E08000021","Female Part Time Workers","Hours worked - total","Number of jobs","Confidence",8.8,"A","F"
"2018","E08000021","Female Part Time Workers","Hours worked - total","Median","Value",18.4,"A","F"
"2018","E08000021","Female Part Time Workers","Hours worked - total","Median","Confidence",6.5,"A","F"
"2018","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Female Part Time Workers","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Male","Annual pay - gross","Number of jobs","Value",41000,"A","F"
"2018","E08000021","Male","Annual pay - gross","Number of jobs","Confidence",10.4,"A","F"
"2018","E08000021","Male","Annual pay - gross","Median","Value",26288,"A","F"
"2018","E08000021","Male","Annual pay - gross","Median","Confidence",7.5,"A","F"
"2018","E08000021","Male","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Male","Annual pay - gross","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Male","Hours worked - total","Number of jobs","Value",50000,"A","F"
"2018","E08000021","Male","Hours worked - total","Number of jobs","Confidence",6.1,"A","F"
"2018","E08000021","Male","Hours worked - total","Median","Value",37.5,"A","F"
"2018","E08000021","Male","Hours worked - total","Median","Confidence",1.0,"A","F"
"2018","E08000021","Male","Hours worked - total","Annual percentage change - median","Value",,"Q","F"
"2018","E08000021","Male","Hours worked - total","Annual percentage change - median","Confidence",,"Q","F"
"2018","E08000021","Female","Annual pay - gross","Number of jobs","Value",39000,"A","F"
"2018","E08000021","Female","Annual pay - gross","Number of jobs","Confidence",7.4,"A","F"
"2018","E08000021","Female","Annual pay - gross","Median","Value",16487,"A","F"
"2018","E08000021","Female","Annual pay - gross","Median","Confidence",9.4,"A","F"
"2018","E08000021","Female","Annual pay - gross","Annual percentage change - median","Value",,"Q","F"
